"Mitteilungen des Deutschen Archäologischen Instituts (Athen. Abt.)","MDAI(A)"
"Mitteilungen des Deutschen Archäologischen Instituts (Röm. Abt.)","MDAI(R)"
"Mitteilungen des Instituts für österreichische Geschichtsforschung","MIöG"
"Mitteilungen zur christlichen Archäologie","MiChA"
"Mittellateinisches Jahrbuch","MLatJB"
"Mnemosyne: bibliotheca classica Batava","Mnemosyne"
"Monumenti antichi, pubblicati dall'Accademia dei Lincei","MonAL"
"Monuments et mémoires publiés par l'Académie des Inscriptions et Belles-Lettres (Fondation Piot)","MMAI"
"Münchener Studien zur Sprachwissenschaft","MSS"
"Münsterische Beiträge zur antiken Handelsgeschichte","MBAH"
"Museo de Zaragoza, Boletín","BMZ"
"Museum Criticum","MCr"
"Museum Helveticum: revue suisse pour l'étude de l'Antiquité classique","MH"
"Museum Patavinum: rivista semestrale della Facoltà di Lettere e Filosofia di Padova","MusPat"
"Museum Philologum Londiniense","MPhL"
"Museum Tusculanum","MT"
"Nachrichten der Akademie der Wissenschaften in Göttingen, Philol.- Hist. Klasse","NAWG"
"Neuphilologische Mitteilungen","NphM"
"New England Classical Newsletter","NECN"
"Newsletter of the Society for ancient medicine and pharmacy","SAMPhN"
"New Testament Abstracts","NTA"
"New Testament Studies: an international journal publ. quarterly under the auspices of Studiorum Novi Testamenti Societas","NTS"
"Notizie degli scavi di antichità","NSA"
"Nouvelle Revue Théologique","NRTh"
"Novum Testamentum: an international quarterly for New Testament and related studies","NT"
"Numismatica e antichità classiche: quaderni ticinesi","NAC"
"Numismatic Chronicle","NC"
"Numismatic Circular","NCirc"
"Numismatic Literature","NL"
"Numismatika i èpigraphika","NE"
"Numismatisches Nachrichtenblatt: Organ des Verbandes der Dt. Münzvereine","NNB"
"Numismatische Zeitschrift","NZ"
"Nuova rivista storica","NRS"
"Nuovi annali della Facoltà di Magistero dell'Università di Messina","NAFM"
"Opuscula Atheniensia: acta Inst. Athen. Regni Sueciae","OAth"
"Opuscula Romana: acta Inst. Rom. Regni Sueciae","ORom"
"Oriens Antiquus: rivista del Centro per le Antichità e la Storia dell'Arte del vicino Oriente","OA"
"Oriens Christianus: Hefte für die Kunde des christlichen Orients","OC"
"Orientalia Christiana Periodica","OCP"
"Orientalia Lovaniensia Periodica","OLP"
"Orientalistische Literaturzeitung","OLZ"
"Orpheus: rivista di umanità classica e cristiana","Orpheus"
"Ostkirchliche Studien","OS"
"Oudheidkundige Mededelingen uit het Rijksmuseum van Oudheiden te Leiden","OMRL"
"Oxford Journal of Archaeology","OJA"
"Oxford Studies in Ancient Philosophy","OSAPh"
"Palestine Exploration Quarterly","PalEQ"
"Pamâtniki kul'tury (Monuments of culture: new discoveries)","PK"
"Papers of the British School at Rome","PBSR"
"Past and Present: a journal of historical Studies","P&P"
"Patma-banasirakan handes: revue historico-philologique","PBH"
"Perspektiven der Philosophie: neues Jahrbuch","PPH"
"Petronian Society Newsletter","PSN"
"Pharmacy in history","PhH"
"Philologia classica: recueil interuniversitaire périodique","PhilClass"
"Philological Quarterly","PhQ"
"Philologus: Zeitschrift für antike Literatur und ihre Rezeption","Philologus"
"Philosophia naturalis","PhN"
"Philosophical Review","PhR"
"Philosophical Studies","PhStud"
"Philosophischer Literaturanzeiger","PhLA"
"Philosophische Rundschau: eine Zeitschrift für philosophische Kritik","PhRdschau"
"Philosophisches Jahrbuch","PhJ"
"Philosophy and Literature","Ph&Lit"
"Philosophy and Phenomenological Research","Ph&PhenR"
"Philosophy and Rhetoric","Ph&Rh"
"Phoenix: journal of the Classical Association of Canada","Phoenix"
"Pitannâ klasicnoï filologìï (Questions de philologie classique)","PKFil"
"Praktika tes Akademias Athenon","PAA"
"Praktika tes en Athenais Archaiologikes Etaireias","PAAH"
"Proceedings of the American Catholic Philosophical Association","PACPhA"
"Proceedings of the American Philosophical Society","PAPHS"
"Proceedings of the Aristotelian Society","PAS"
"Proceedings of the Aristotelian Society. Supplementary volume.","PAS(suppl)"
"Proceedings of the British Academy","PBA"
"Proceedings of the Cambridge Philological Society","PCPhS"
"Proceedings of the Classical Association","PCA"
"Proceedings of the Royal Irish Academy","PRIA"
"Proceedings of the Virgil Society","PVS"
"Przeglad Historyczny","PHist"
"Quaderni catanesi di cultura classica e medievale","QCCCM"
"Quaderni catanesi di studi classici e medievali","QC"
"Quaderni dell'Ist. di Filosofia, Univ. degli Studi di Perugia, Fac. di Magistero","QIFP"
"Quaderni dell'Istituto di Archeologia e Storia antica dell'Univ. G. d'Annunzio, Chieti","QIASA"
"Quaderni dell'Istituto di Filologia Greca di Cagliari","QIFG"
"Quaderni dell'Istituto di Lingua e Letteratura latina. Università di Roma, Fac. di Magistero","QILL"
"Quaderni del Museo archeologico F. Ribezzo di Brindisi","QMAB"
"Quaderni di archeologia della Libia","QAL"
"Quaderni di Cultura e di Tradizione classica","QCTC"
"Quaderni di filologia classica dell'Università di Trieste, Ist. di Filol. class.","QFC"
"Quaderni di storia","QS"
"Quaderni linguistici e filologici: ricerche svolte presso l'Univ. degli Studi di Macerata","QLF"
"Quaderni urbinati di cultura classica","QUCC"
"Quarterly Journal of Speech","QJS"
"Rassegna storica salernitana","RSS"
"Reallexikon für Antike und Christentum","RLAC"
"Recherches augustiniennes (Supplément à REAug)","RecAug"
"Recherches de science religieuse","RecSR"
"Recherches de théologie ancienne et médiévale","RecTh"
"Rechtshistoriches Journal","RJ"
"Regulae Benedicti Studia: annuarium internationale","RBS"
"Religious Studies","RelStud"
"Renaissance Quarterly","RenQ"
"Rendiconti dell'Accademia di Archeologia, Lettere e Belle Arti di Napoli","RAAN"
"Rendiconti dell'Istituto Lombardo, Classe di Lettere, Scienze morali e storiche","RIL"
"Rendiconti della Pontificia Accademia di Archeologia","RPAA"
"Rendiconti dell’Accademia delle Scienze dell’Istituto di Bologna, Classe di Scienze Morali","RAIB"
"Report of the Department of Antiquities, Cyprus","RDAC"
"Report of the Keio Institute of Cultural and Linguistic Studies","RKI"
"Res publica litterarum: studies in the classical tradition","RPL"
"Review of Metaphysics","RMeta"
"Revista de estudios clásicos","REC"
"Revista de filosofía","RF(Argentina)"
"Revista de letras","RL"
"Revista española de linguística","REspLing"
"Revista latinoamericana de filosofía","RLAF"
"Revista venezolana de filosofía","RVF"
"Revue archéologique","RA"
"Revue archéologique de l'Est et du Centre-Est","RAE"
"Revue archéologique de Narbonnaise","RAN"
"Revue archéologique de Picardie","RAPic"
"Revue archéologique du Centre [de la France]","RACF"
"Revue belge d'archéologie et d'histoire de l'art","RBA"
"Revue belge de numismatique et de sigillographie","RBN"
"Revue belge de philologie et d'histoire","RBPh"
"Revue bénédictine","RBen"
"Revue biblique","RBi"
"Revue d'égyptologie","REgypt"
"Revue d'études ligures","RELig"
"Revue d'histoire de la pharmacie","RHPHARM"
"Revue d'histoire des sciences et de leurs applications","RHS"
"Revue d'histoire des textes","RHT"
"Revue d'histoire du droit (Tijdschrift voor Rechtsgeschiedenis)","RHD"
"Revue d'histoire ecclésiastique","RHE"
"Revue d'histoire et de philosophie religieuses","RHPhR"
"Revue de l'enseignement philosophique","REPh"
"Revue de l'histoire des religions","RHR"
"Revue de l'Université de Bruxelles","RUB"
"Revue de métaphysique et de morale","RMM"
"Revue de philologie, de littérature et d'histoire anciennes","RPh"
"Revue de philosophie ancienne","RPhA"
"Revue des études anciennes","REA"
"Revue des études arméniennes","REArm"
"Revue des études augustiniennes","REAug"
"Revue des études byzantines","REByz"
"Revue des études grecques","REG"
"Revue des études juives","REJ"
"Revue des études latines","REL"
"Revue des études sud-est européennes","RESE"
"Revue des questions scientifiques","RQS"
"Revue des sciences philosophiques et théologiques","RSPh"
"Revue des sciences religieuses","RSR"
"Revue de synthèse","RS"
"Revue de théologie et de philosophie","RThPh"
"Revue du Nord","RdN"
"Revue historique","RH"
"Revue historique de droit français et étranger","RD"
"Revue historique vaudoise","RHV"
"Revue informatique et statistique dans les sciences humaines","RISSH"
"Revue internationale d'onomastique","RIO"
"Revue internationale de philosophie","RIPh"
"Revue internationale des droits de l'Antiquité","RIDA"
"Revue numismatique","RN"
"Revue philosophique de la France et de l'étranger","RPhilos"
"Revue philosophique de Louvain","RPhL"
"Revue suisse d'art et d'archéologie","RSAA"
"Revue théologique de Louvain","RThL"
"Rheinisches Museum für Philologie","RhM"
"Ricerche teologiche","RicTeol"
"Riggisberger Berichte","RigBer"
"Rinascimento: rivista dell’Istituto Nazionale di Studi sul Rinascimento","Rinascimento"
"Rivista archeologica dell'antica provincia e diocesi di Como","RAComo"
"Rivista biblica","RivBibl"
"Rivista critica di storia della filosofia","RSF"
"Rivista degli studi orientali","RSO"
"Rivista dell'Istituto Nazionale di Archeologia e Storia dell'Arte","RIA"
"Rivista di archeologia","RdA"
"Rivista di archeologia cristiana","RAC"
"Rivista di cultura classica e medioevale","RCCM"
"Rivista di filologia e di istruzione classica","RFIC"
"Rivista di filosofia","RF(Bologna)"
"Rivista di filosofia neoscolastica","RFN"
"Rivista di storia della Chiesa in Italia","RSCI"
"Rivista di storia e letteratura religiosa","RSLR"
"Rivista di studi bizantini e neoellenici","RSBN"
"Rivista di studi bizantini e slavi","RSBS"
"Rivista di studi fenici, pubbl. dal Centro di studio per la civiltà fenicia e punica","RStudFen"
"Rivista di studi pompeiani","RSP"
"Rivista internazionale di filosofia del diritto","RIFD"
"Rivista italiana di numismatica e scienze affini","RIN"
"Rivista storica dell'Antichità","RSA"
"Rivista storica italiana","RSI"
"Roczniki humanistyczne","RocsHum"
"Roczniki humanistyczne. 3, Filologia klasyczna","RHum"
"Romanische Forschungen: Vierteljahresschrift für romanische Sprachen und Literaturen","RomForsch"
"Romanobarbarica: contributi allo studio dei rapporti culturali tra mondo latino e mondo barbarico","RomBarb"
"Römische Quartalschrift für christliche Altertumskunde und für Kirchengeschichte","RQA"
"Römisches österreich: Jahresschrift der Österreichischen Gesellschaft für Archäologie","Rö"
"Rudiae: ricerche sul mondo classico","Rudiae"
"Saalburg-Jahrbuch","SJ"
"Sacris Erudiri: jaarboek voor Godsdienstwetenschappen","SEJG"
"Sborník Prací Filosofické Fak. Brnenské Univ. Rada archeol. klas.","SPFB"
"Sborník Prací Filosofické Fakulty Brnenské University","SPFB(klas)"
"Scandinavian Journal of Theology","STh"
"Schede medievali: rassegna a cura dell'officina di studi medievali","SMed"
"Schriftenreihe für Geschichte der Naturwissenschaften, Technik und Medizin","NTM"
"Schweizerische numismatische Rundschau","SNR"
"Schweizerische Zeitschrift für Geschichte","SZG"
"Scripta classica Israelica: yearbook of the Israel Soc. for the promotion of classical Studies","SCI"
"Scriptorium: revue internationale des études relatives aux manuscrits","Scriptorium"
"Scrittura e Civiltà","S&C"
"Segno e testo","S&T"
"Seminari romani di cultura greca","SemRom"
"Siculorum Gymnasium: rassegna semestrale della Facoltà di Lettere e Filosofia dell'Università di Catania","SicGymn"
"Sitzungsberichte der Akademie der Wissenschaften in Berlin, Gesellschaftswissenschaften (G)","SAWDDR"
"Sitzungsberichte der Bayerischen Akademie der Wissenschaften, Philos.- Hist. Klasse","SBAW"
"Sitzungsberichte der Heidelberger Akademie der Wissenschaften, Philos.- Hist. Klasse","SHAW"
"Sitzungsberichte der Österreichischen Akademie der Wissenschaft in Wien, Philos.-Hist. Klasse","SAWW"
"Soobseniâ Gosudarstvennogo Èrmitaza (Reports of the Hermitage Museum)","SGE"
"Sources: travaux historiques","STHist"
"Sovetskaja arheologia","SA"
"Sprachkunst. Beiträge zur Literaturwissenschaft","Sprachkunst"
"Storia della storiografia","SStor"
"Studia et Documenta Historiae et Iuris","SDHI"
"Studia historica historia antigua","SHHA"
"Studia linguistica: revue de linguistique générale et comparée","SL"
"Studia monastica","StudMon"
"Studia Oliveriana","SOliv"
"Studia Patavina: rivista di scienze religiose","StudPat"
"Studia philologica Salmanticensia. Univ. de Salamanca, Acta Salm. Filos. y Letras","SPhS"
"Studia philosophica: annuaire de la Société suisse de philosophie","StudPhil"
"Studia Picena","StudPic"
"Studia Zamorensia","SZ"
"Studi classici e orientali","SCO"
"Studi e materiali di storia delle religioni","SMSR"
"Studien zum Buch- und Bibliothekswesen","SBB"
"Studi e ricerche dell'Ist. di Civilità classica, cristiana, medievale","SRIC"
"Studi e saggi linguistici","SSL"
"Studies in history and philosophy of science","SHPS"
"Studies in Language: international journal sponsored by the Foundations of Language","StudLang"
"Studies in Philology","SPh"
"Studies in religion (Sciences religieuses)","SR"
"Studi etruschi. Roma, Giorgio Bretschneider","SE"
"Studi genuensi","SG"
"Studii Clasice","StudClas"
"Studi italiani di filologia classica","SIFC"
"Studi italiani di linguistica teorica e applicata","SILTA"
"Studi magrebini","StudMagr"
"Studi medievali","StudMed"
"Studi micenei ed egeo-anatolici","SMEA"
"Studi romagnoli","StudRomagn"
"Studi romani: rivista bimestrale dell'Istituto di Studi Romani","StudRom"
"Studi salentini","StudSal"
"Studi sardi","SS"
"Studi storici: rivista trimestrale dell'Ist. Gramsci","StudStor"
"Studium Ovetense: revista del Centro sup. de EStudios eclesiásticos La Asunción","StudOv"
"Studi urbinati di storia, filosofia e letteratura","StudUrb(B)"
"Stylus: cuadernos de filología","Stylus"
"Sudhoffs Archiv: Zeitschrift für Wissenschaftsgeschichte","ZWG"
"Syllecta classica","SyllClass"
"Symbolae Osloenses, auspiciis Societatis Graeco-Latine","SO"
"Symbolae Philologorum Posnanensium","SPhP"
"Technology and Culture","T&C"
"The Ancient History Bulletin","AHB"
"The Ancient World","AncW"
"The Annual of the American Schools of Oriental Research","AASO"
"The Antiquaries Journal: being the Journal of the Society of Antiquaries of London","AntJ"
"The Archaeological Journal","AJ"
"The Art Bulletin: a quarterly published by the College Art Association of America","ABull"
"The Bodleian Library Record","BLR"
"The Classical Bulletin","CB"
"The Classical Journal","CJ"
"The Classical Outlook: journal of the American Classical League","CO"
"The Classical World","CW"
"The Geographical Journal","GJ"
"The J. Paul Getty Museum Journal","GMusJ"
"The Journal of the British Archaeological Association","JBAA"
"The Modern Schoolman: a quarterly Journal of Philosophy","ModSch"
"Theological Studies","ThS"
"Theologie und Philosophie","Th&Ph"
"Theologische Literaturzeitung: Monatsschrift für das gesamte Gebiet der Theologie und Religionswissenschaft","ThLZ"
"Theologische Quartalschrift","ThQ"
"Theologische Revue","ThRev"
"Theologische Rundschau","ThRdschau"
"Theologische Zeitschrift","ThZ"
"Theoria: a Swedish journal of philosophy and psychology","Theoria"
"The Philosophical Forum: a philosophical quarterly publ. with the cooper. of the Dept. of Philosophy of Boston Univ.","PF"
"The Philosophical Quarterly","PhilosQ"
"The second century: a journal of early Christian studies","SCent"
"The Studia Philonica Annual: studies in Hellenistic Judaism","StudPhilon"
"The Times Literary Supplement","TLS"
"The Yale Journal of Criticism","YJC"
"Tijdschrift voor filosofie","TF"
"Tijdschrift voor geschiedenis","TG"
"Topoi: an international review of philosophy","Topoi(Dordrecht)"
"Topoi: Orient-Occident","Topoi(Lyon)"
"Traditio: studies in ancient and medieval history, thought, and religion","Traditio"
"Transactions and Proceedings of the American Philological Association","TAPhA"
"Transactions of the American Philosophical Society","TAPhS"
"Transactions of the Philological Society","TPhS"
"Travaux du Cercle linguistique d'Aix-en-Provence","TCLA"
"Travaux et mémoires du Centre de recherches d'hist. et civil. byzantines","T&MBYZ"
"Travaux neuchâtelois de linguistique","TraNeL"
"Trends in Classics","TC"
"Trésors monétaires","TMon"
"Trierer Zeitschrift, für Geschichte und Kunst des Trierer Landes und seiner Nachbargebiete","TZ"
"Trinity Journal, publ. by Trinity Evangelical Divinity School","TJ"
"Trudy gosudarstbennogo Èrmitaza (travaux du Musée d'État de l'Ermitage)","TÈ"
"Ugarit-Forschungen","UF"
"Veleia: revista de prehistoria, historia antigua, arqueologá y filología clásicas","Veleia"
"Verbum: revue de linguistique publ. par l'Univ. de Nancy II","Verbum"
"Verkundigung und Forschung: Wissenschaft vom Neuen Testament. Beitr. zu Evangelische Theologie","V&F"
"Vestnik Drevnej Istorii (Revue d'Histoire ancienne)","VDI"
"Vestnik Leningradskogo Universiteta, Ser. 2, Istor.","VLUIST"
"Vestnik Leningradskogo Universiteta, Ser. 6, Filos.","VLUFILOS"
"Vestnik Moskovskogo Universiteta (filol. sekcija)","VMUFILOL"
"Vestnik Moskovskogo Universiteta (filos. sekcija)","VMUFILOS"
"Vestnik Moskovskogo Universiteta (ist. sekcija)","VMUIST"
"Vetera Christianorum","VetChr"
"Vetus Testamentum: quarterly publ. by the International Organization of Old Testament Scholars","VT"
"Vichiana: rassegna di studi filologici e storici","Vichiana"
"Vigiliae Christianae: a review of early Christian life and language","VChr"
"Visible Religion: annual for religious iconography","VRel"
"Vita Latina","VL"
"Vivarium: a journal for mediaeval philosophy and the intellectual life of the Middle Ages","Vivarium"
"Voprosy âzykoznaniâ (Problèmes de linguistique)","Vopåz"
"Voprosy filosofii (Problèmes de philosophie)","VopFilos"
"Voprosy istorii (Problèmes d'histoire)","VopIst"
"Voprosy klassiceskoj Filologii","VKF"
"Vox Latina: commentarii periodici","VoxLat"
"Vox Patrum","VoxP"
"Vox Romanica: annales Helvetici explorandis Linguis Romanicis destinati","VR"
"Wiener humanistische Blätter","WHB"
"Wiener Studien: Zeitschrift für klassische Philologie und Patristik","WS"
"Wissenschaftliche Zeitschrift der Ernst-Moritz-Arndt-Univ., Greifswald, Gesellsch.- & sprachwiss. Reihe.","WZGREIFS"
"Wissenschaftliche Zeitschrift der Friedrich-Schiller-Univ. Jena, Gesellsch.- & sprachwiss. Reihe.","WZJENA"
"Wissenschaftliche Zeitschrift der Humboldt-Univ. Berlin, Gesellsch.- & sprachwiss. Reihe","WZBERLIN"
"Wissenschaftliche Zeitschrift der Karl-Marx-Univ. Leipzig, Gesellsch.- & sprachwlss. Reihe.","WZLEIPZIG"
"Wissenschaftliche Zeitschrift der Martin-Luther-Univ. Halle-Wittenberg","WZHALLE"
"Wissenschaftliche Zeitschrift der Wilhelm-Pieck-Univ. Rostock Gesellsch.- & sprachwiss. Reihe.","WZROSTOCK"
"Wort und Dienst: Jahrbuch der kirchlichen Hochschule Bethel (bei Bielefeld)","W&D"
"Würzburger Jahrbücher für die Altertumswissenschaft","WJA"
"Yale Classical Studies","YCIS"
"Yale University Library Gazette","YLG"
"Zeitschrift der Deutschen Morgenländischen Gesellschaft","ZDMG"
"Zeitschrift der Savigny-Stiftung für Rechtsgeschichte (Romanistische Abteilung)","ZRG"
"Zeitschrift des Deutschen Palästina-Vereins","ZPalV"
"Zeitschrift für ägyptische Sprache und Altertumskunde","ZAS"
"Zeitschrift für antikes Christentum","ZAC"
"Zeitschrift für Archäologie","ZfA"
"Zeitschrift für die Alttestamentliche Wissenschaft","ZATW"
"Zeitschrift für die Neutestamentliche Wissenschaft und die Kunde der älteren Kirche","ZNTW"
"Zeitschrift für Katholische Theologie","ZKTh"
"Zeitschrift für Kirchengeschichte","ZKG"
"Zeitschrift für Papyrologie und Epigraphik","ZPE"
"Zeitschrift für Philosophische Forschung","ZPhF"
"Zeitschrift für Religions- und Geistesgeschichte","ZRGG"
"Zeitschrift für Romanische Philologie","ZRPh"
"Zeitschrift für Semiotik","ZS"
"Zeitschrift für Vergleichende Sprachforschung","ZVS"
"Zentralblatt für Bibliothekswesen","ZBB"
"Ziva Antika (Antiquité vivante)","ZAnt"
"Zprávy Jednoty Klasickaych Filologu","ZJKF"
"Νέα Ῥώμη. Rivista di ricerche bizantinistiche","Nea Rhome"
